GeoFIPS,GeoName,LineCode,Description,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Region
27000,Minnesota,2,Population (persons) 1,2572000.0,2576000.0,2614000.0,2646000.0,2673000.0,2695000.0,2717000.0,2734000.0,2746000.0,2753000.0,2771000.0,2790000.0,2719000.0,2662000.0,2572000.0,2523000.0,2534000.0,2737000.0,2796000.0,2868000.0,2935000.0,2997000.0,3010000.0,3030000.0,3050000.0,3113000.0,3172000.0,3240000.0,3274000.0,3313000.0,3366000.0,3425000.0,3470000.0,3513000.0,3531000.0,3558000.0,3592000.0,3617000.0,3659000.0,3703000.0,3758000.0,3815249.0,3851901.0,3866878.0,3885164.0,3898450.0,3925793.0,3956602.0,3979844.0,4004676.0,4038150.0,4085017.0,4111733.0,4131450.0,4141458.0,4157704.0,4184301.0,4205213.0,4235136.0,4296163.0,4338056.0,4389857.0,4440859.0,4495572.0,4555954.0,4610355.0,4660180.0,4712827.0,4763390.0,4813412.0,4873481.0,4933692.0,4982796.0,5018935.0,5053572.0,5087713.0,5119598.0,5163555.0,5207203.0,5247018.0,5281203.0,5312197.0,5352946.0,5388902.0,5431187.0,5474193.0,5510593.0,5557028.0,5606013.0,5650556.0,5686910.0,5710562.0,5714055.0,5727565.0,5752998.0,5797405.0,5830405.0,
28000,Mississippi,2,Population (persons) 1,1998000.0,2006000.0,1994000.0,2004000.0,2031000.0,2050000.0,2061000.0,2072000.0,2086000.0,2127000.0,2168000.0,2176000.0,2188000.0,2204000.0,2255000.0,2119000.0,2079000.0,2072000.0,2108000.0,2076000.0,2085000.0,2176000.0,2163000.0,2152000.0,2105000.0,2064000.0,2060000.0,2086000.0,2088000.0,2086000.0,2138000.0,2182000.0,2206000.0,2243000.0,2244000.0,2241000.0,2246000.0,2245000.0,2228000.0,2219000.0,2220000.0,2221128.0,2265529.0,2307291.0,2349802.0,2378603.0,2399924.0,2430324.0,2459810.0,2488033.0,2507967.0,2525342.0,2539032.0,2556776.0,2567719.0,2578053.0,2588103.0,2593596.0,2588545.0,2580349.0,2574272.0,2578897.0,2598733.0,2623734.0,2655100.0,2688992.0,2722659.0,2748085.0,2777004.0,2804834.0,2828408.0,2848353.0,2852994.0,2858681.0,2868312.0,2889010.0,2905943.0,2904978.0,2928350.0,2947806.0,2958774.0,2970367.0,2977902.0,2982356.0,2986599.0,2987656.0,2985000.0,2984364.0,2983448.0,2974657.0,2969008.0,2958385.0,2947603.0,2941237.0,2942470.0,2950172.0,2954160.0,Southeast
29000,Missouri,2,Population (persons) 1,3622000.0,3646000.0,3711000.0,3746000.0,3773000.0,3784000.0,3798000.0,3801000.0,3794000.0,3781000.0,3783000.0,3786000.0,3815000.0,3829000.0,3694000.0,3556000.0,3513000.0,3759000.0,3846000.0,3844000.0,3882000.0,3964000.0,4015000.0,3972000.0,4020000.0,4066000.0,4134000.0,4163000.0,4189000.0,4186000.0,4258000.0,4326000.0,4349000.0,4357000.0,4392000.0,4442000.0,4467000.0,4523000.0,4539000.0,4568000.0,4640000.0,4684768.0,4722703.0,4753234.0,4774601.0,4785391.0,4795383.0,4823554.0,4845042.0,4871171.0,4889327.0,4921966.0,4932069.0,4929456.0,4943735.0,4975276.0,5000260.0,5023055.0,5056702.0,5081737.0,5095844.0,5128880.0,5170800.0,5217101.0,5271175.0,5324497.0,5378247.0,5431553.0,5481193.0,5521765.0,5561948.0,5607285.0,5641142.0,5674825.0,5709403.0,5747741.0,5790300.0,5842704.0,5887612.0,5923916.0,5961088.0,5996167.0,6011574.0,6026733.0,6044008.0,6060462.0,6077056.0,6093343.0,6113654.0,6128572.0,6143374.0,6155074.0,6172551.0,6179285.0,6205956.0,6243544.0,6270541.0,Plains
30000,Montana,2,Population (persons) 1,524000.0,539000.0,540000.0,540000.0,541000.0,545000.0,550000.0,554000.0,554000.0,552000.0,555000.0,558000.0,543000.0,521000.0,483000.0,471000.0,477000.0,514000.0,530000.0,542000.0,569000.0,593000.0,596000.0,602000.0,616000.0,624000.0,636000.0,656000.0,667000.0,666000.0,669000.0,679000.0,696000.0,698000.0,703000.0,706000.0,706000.0,707000.0,701000.0,700000.0,694000.0,697172.0,711037.0,719138.0,727389.0,737203.0,749208.0,758521.0,771354.0,784043.0,789167.0,788752.0,795325.0,803984.0,814029.0,820904.0,822320.0,813738.0,805064.0,800200.0,799634.0,800204.0,809680.0,825770.0,844761.0,861306.0,876553.0,886254.0,889865.0,892431.0,897507.0,903773.0,906961.0,911667.0,919630.0,930009.0,940102.0,952692.0,964706.0,976415.0,983982.0,990874.0,998243.0,1005475.0,1016046.0,1025126.0,1034544.0,1045768.0,1058073.0,1066610.0,1075495.0,1087156.0,1106416.0,1121533.0,1130612.0,1137557.0,1144694.0,Rocky Mountain
31000,Nebraska,2,Population (persons) 1,1375000.0,1380000.0,1384000.0,1386000.0,1385000.0,1382000.0,1375000.0,1358000.0,1339000.0,1326000.0,1318000.0,1316000.0,1272000.0,1245000.0,1235000.0,1214000.0,1210000.0,1256000.0,1266000.0,1265000.0,1302000.0,1327000.0,1316000.0,1311000.0,1318000.0,1340000.0,1374000.0,1397000.0,1394000.0,1383000.0,1397000.0,1417000.0,1446000.0,1464000.0,1476000.0,1482000.0,1471000.0,1456000.0,1457000.0,1467000.0,1474000.0,1487963.0,1504208.0,1518293.0,1528517.0,1537809.0,1541440.0,1548901.0,1554466.0,1560826.0,1564356.0,1572296.0,1578517.0,1581776.0,1584293.0,1588638.0,1584661.0,1574328.0,1566544.0,1571477.0,1574858.0,1581660.0,1595919.0,1611687.0,1625590.0,1639041.0,1656992.0,1673740.0,1686418.0,1695816.0,1704764.0,1713820.0,1719836.0,1728292.0,1738643.0,1749370.0,1761497.0,1772693.0,1783440.0,1796378.0,1812683.0,1830194.0,1843937.0,1859140.0,1873681.0,1890242.0,1904766.0,1921616.0,1934551.0,1945483.0,1954962.0,1963318.0,1964697.0,1972595.0,1988172.0,2005591.0,2018006.0,Plains
32000,Nevada,2,Population (persons) 1,90000.0,92000.0,94000.0,96000.0,96000.0,98000.0,100000.0,101000.0,103000.0,105000.0,107000.0,113000.0,122000.0,139000.0,152000.0,155000.0,147000.0,145000.0,149000.0,156000.0,157000.0,162000.0,168000.0,181000.0,195000.0,213000.0,237000.0,250000.0,260000.0,269000.0,279000.0,291000.0,315000.0,352000.0,397000.0,426000.0,444000.0,446000.0,449000.0,464000.0,480000.0,493223.0,519989.0,546736.0,568910.0,596713.0,619847.0,646823.0,678134.0,719345.0,765121.0,810215.0,847656.0,881538.0,901978.0,924921.0,951032.0,980614.0,1023374.0,1075023.0,1137382.0,1220695.0,1296171.0,1351367.0,1411215.0,1499298.0,1581578.0,1666320.0,1764104.0,1853191.0,1934718.0,2018741.0,2098399.0,2173791.0,2248850.0,2346222.0,2432143.0,2522658.0,2601072.0,2653630.0,2684665.0,2701888.0,2710129.0,2739290.0,2769188.0,2808779.0,2855986.0,2904614.0,2954768.0,3011007.0,3068665.0,3116851.0,3148472.0,3177672.0,3211077.0,3253543.0,3282188.0,
33000,New Hampshire,2,Population (persons) 1,467000.0,466000.0,470000.0,474000.0,477000.0,480000.0,481000.0,481000.0,481000.0,485000.0,490000.0,492000.0,491000.0,482000.0,461000.0,460000.0,464000.0,495000.0,509000.0,520000.0,533000.0,532000.0,529000.0,535000.0,547000.0,554000.0,557000.0,566000.0,572000.0,581000.0,596000.0,609000.0,618000.0,632000.0,649000.0,663000.0,676000.0,681000.0,697000.0,709000.0,724000.0,741932.0,762173.0,781699.0,801824.0,817073.0,830025.0,847025.0,871860.0,893974.0,911893.0,924250.0,936621.0,947720.0,958134.0,976863.0,996753.0,1025054.0,1054289.0,1082576.0,1104523.0,1112384.0,1109929.0,1117784.0,1129458.0,1142560.0,1157561.0,1174719.0,1189425.0,1205940.0,1222014.0,1239882.0,1255517.0,1269089.0,1279840.0,1290121.0,1298492.0,1308389.0,1312540.0,1315906.0,1316102.0,1317105.0,1321939.0,1327372.0,1331163.0,1339344.0,1343764.0,1351178.0,1359076.0,1364941.0,1371857.0,1378752.0,1387907.0,1396647.0,1401530.0,1408518.0,1415342.0,New England
34000,New Jersey,2,Population (persons) 1,3989000.0,4068000.0,4120000.0,4120000.0,4107000.0,4089000.0,4085000.0,4084000.0,4088000.0,4100000.0,4129000.0,4175000.0,4255000.0,4314000.0,4206000.0,4171000.0,4122000.0,4505000.0,4628000.0,4774000.0,4889000.0,4872000.0,5006000.0,5125000.0,5229000.0,5360000.0,5502000.0,5615000.0,5737000.0,5890000.0,6015000.0,6103000.0,6265000.0,6376000.0,6531000.0,6660000.0,6767000.0,6851000.0,6928000.0,7005000.0,7095000.0,7190282.0,7281935.0,7336538.0,7335240.0,7335227.0,7341417.0,7344079.0,7342027.0,7356414.0,7373048.0,7376330.0,7407471.0,7430970.0,7467784.0,7515474.0,7565530.0,7622161.0,7670741.0,7712333.0,7726086.0,7762963.0,7814676.0,7880508.0,7948915.0,8014306.0,8083242.0,8149596.0,8218808.0,8287418.0,8359592.0,8430621.0,8492671.0,8552643.0,8601402.0,8634561.0,8651974.0,8661679.0,8677885.0,8711090.0,8755602.0,8809368.0,8878245.0,8935248.0,8987175.0,9036406.0,9079218.0,9122374.0,9176713.0,9220072.0,9259376.0,9270476.0,9266509.0,9298402.0,9395315.0,9506354.0,9548215.0,Mideast
35000,New Mexico,2,Population (persons) 1,420000.0,427000.0,436000.0,441000.0,449000.0,461000.0,475000.0,489000.0,503000.0,513000.0,523000.0,531000.0,505000.0,508000.0,533000.0,526000.0,530000.0,562000.0,582000.0,604000.0,644000.0,689000.0,717000.0,735000.0,756000.0,763000.0,785000.0,806000.0,847000.0,886000.0,919000.0,954000.0,965000.0,979000.0,989000.0,1006000.0,1012000.0,1007000.0,1000000.0,994000.0,1011000.0,1023206.0,1053258.0,1077815.0,1104225.0,1129568.0,1162682.0,1195162.0,1225245.0,1251848.0,1280539.0,1309400.0,1332747.0,1363822.0,1394362.0,1416719.0,1438360.0,1462728.0,1478519.0,1490336.0,1503901.0,1521574.0,1555305.0,1595442.0,1636453.0,1682398.0,1720394.0,1752326.0,1774839.0,1793484.0,1808082.0,1821204.0,1831690.0,1855309.0,1877574.0,1903808.0,1932274.0,1962137.0,1990070.0,2010662.0,2036802.0,2064898.0,2082130.0,2090282.0,2096538.0,2095081.0,2096056.0,2099682.0,2101111.0,2103161.0,2110180.0,2118446.0,2117300.0,2112859.0,2119349.0,2126774.0,2125498.0,Southwest
36000,New York,2,Population (persons) 1,12171000.0,12647000.0,12848000.0,13001000.0,13126000.0,13253000.0,13375000.0,13481000.0,13511000.0,13512000.0,13523000.0,13456000.0,13270000.0,13010000.0,12871000.0,12683000.0,12532000.0,13434000.0,13993000.0,14497000.0,14892000.0,14865000.0,14890000.0,15192000.0,15527000.0,15814000.0,15966000.0,16112000.0,16374000.0,16601000.0,16685000.0,16838000.0,17061000.0,17301000.0,17461000.0,17589000.0,17734000.0,17843000.0,17935000.0,18051000.0,18105000.0,18271605.0,18364865.0,18351767.0,18194767.0,18072768.0,18032254.0,17974654.0,17851507.0,17720421.0,17633646.0,17566754.0,17567731.0,17589737.0,17686907.0,17745676.0,17791678.0,17833421.0,17868844.0,17941309.0,17983084.0,18020784.0,18122510.0,18246653.0,18374954.0,18459470.0,18524104.0,18588460.0,18656546.0,18755906.0,18882725.0,19001780.0,19082838.0,19137800.0,19175939.0,19171567.0,19132610.0,19104631.0,19132335.0,19212436.0,19307066.0,19420354.0,19602134.0,19758616.0,19892558.0,20001317.0,20087023.0,20148134.0,20187407.0,20219472.0,20220321.0,20122262.0,19835345.0,19713025.0,19786543.0,20001419.0,20002427.0,Mideast
37000,North Carolina,2,Population (persons) 1,3133000.0,3167000.0,3184000.0,3227000.0,3268000.0,3304000.0,3323000.0,3346000.0,3385000.0,3440000.0,3514000.0,3574000.0,3596000.0,3590000.0,3641000.0,3632000.0,3523000.0,3727000.0,3772000.0,3837000.0,3911000.0,4068000.0,4120000.0,4109000.0,4120000.0,4131000.0,4242000.0,4309000.0,4368000.0,4376000.0,4458000.0,4573000.0,4663000.0,4707000.0,4742000.0,4802000.0,4863000.0,4896000.0,4952000.0,5004000.0,5031000.0,5099150.0,5200760.0,5296085.0,5382441.0,5461112.0,5535097.0,5593463.0,5668494.0,5740286.0,5801563.0,5898980.0,5956653.0,6019108.0,6077059.0,6164004.0,6253957.0,6321576.0,6403693.0,6480591.0,6565462.0,6664016.0,6784280.0,6897214.0,7042818.0,7187398.0,7344674.0,7500670.0,7656825.0,7809121.0,7949361.0,8081614.0,8210122.0,8326201.0,8422501.0,8553152.0,8705407.0,8917270.0,9118037.0,9309449.0,9449566.0,9571037.0,9641131.0,9719755.0,9800429.0,9876774.0,9962464.0,10072775.0,10172498.0,10273864.0,10369657.0,10450215.0,10565503.0,10705768.0,10871849.0,11052061.0,11197968.0,Southeast
38000,North Dakota,2,Population (persons) 1,674000.0,682000.0,680000.0,676000.0,674000.0,672000.0,670000.0,664000.0,655000.0,647000.0,644000.0,640000.0,615000.0,583000.0,546000.0,534000.0,544000.0,570000.0,578000.0,580000.0,597000.0,619000.0,604000.0,608000.0,609000.0,611000.0,615000.0,613000.0,612000.0,606000.0,618000.0,634000.0,641000.0,637000.0,644000.0,649000.0,649000.0,647000.0,626000.0,621000.0,621000.0,618851.0,626659.0,630937.0,632411.0,634212.0,638469.0,645293.0,649168.0,650648.0,652152.0,654380.0,659504.0,668972.0,676687.0,680499.0,676979.0,669513.0,661141.0,655330.0,646351.0,637685.0,635753.0,638223.0,641216.0,644804.0,647832.0,650382.0,649716.0,647532.0,644259.0,642023.0,639062.0,638168.0,638817.0,644705.0,646089.0,649422.0,652822.0,657569.0,664968.0,675097.0,687257.0,705347.0,727655.0,744628.0,762814.0,764781.0,766807.0,771499.0,776548.0,779612.0,777977.0,780191.0,787071.0,793387.0,799358.0,Plains
39000,Ohio,2,Population (persons) 1,6626000.0,6662000.0,6694000.0,6717000.0,6740000.0,6751000.0,6787000.0,6801000.0,6809000.0,6837000.0,6886000.0,6929000.0,6958000.0,6970000.0,6866000.0,6928000.0,6915000.0,7516000.0,7705000.0,7876000.0,7973000.0,7980000.0,8061000.0,8275000.0,8591000.0,8873000.0,9017000.0,9207000.0,9410000.0,9599000.0,9671000.0,9734000.0,9854000.0,9929000.0,9986000.0,10080000.0,10201000.0,10330000.0,10414000.0,10516000.0,10563000.0,10668839.0,10734782.0,10746920.0,10767205.0,10765613.0,10770498.0,10752731.0,10771232.0,10795431.0,10798562.0,10800650.0,10788336.0,10757085.0,10737631.0,10737743.0,10734926.0,10730272.0,10760081.0,10798554.0,10829216.0,10864162.0,10945762.0,11029431.0,11101140.0,11152454.0,11202751.0,11242827.0,11277357.0,11311536.0,11335454.0,11363543.0,11387404.0,11407889.0,11434788.0,11452251.0,11463320.0,11481213.0,11500468.0,11515391.0,11528896.0,11541932.0,11558178.0,11573400.0,11612081.0,11648921.0,11674622.0,11702354.0,11737959.0,11763104.0,11788679.0,11798534.0,11761443.0,11764950.0,11808390.0,11860621.0,11900510.0,Great Lakes
40000,Oklahoma,2,Population (persons) 1,2372000.0,2401000.0,2403000.0,2394000.0,2392000.0,2391000.0,2386000.0,2365000.0,2334000.0,2324000.0,2333000.0,2325000.0,2262000.0,2228000.0,2203000.0,2056000.0,2025000.0,2131000.0,2133000.0,2089000.0,2105000.0,2229000.0,2210000.0,2219000.0,2182000.0,2209000.0,2250000.0,2273000.0,2282000.0,2267000.0,2289000.0,2336000.0,2380000.0,2427000.0,2439000.0,2446000.0,2440000.0,2454000.0,2489000.0,2503000.0,2535000.0,2566485.0,2617944.0,2657448.0,2694182.0,2732454.0,2771858.0,2823396.0,2865935.0,2913056.0,2970080.0,3040758.0,3096159.0,3206129.0,3290404.0,3285535.0,3271333.0,3252735.0,3210124.0,3167064.0,3150304.0,3148825.0,3175440.0,3220517.0,3252285.0,3280940.0,3308208.0,3340129.0,3372917.0,3405194.0,3437147.0,3454365.0,3467100.0,3489080.0,3504892.0,3525233.0,3548597.0,3594090.0,3634349.0,3668976.0,3717572.0,3759558.0,3786536.0,3815196.0,3847936.0,3871400.0,3900900.0,3916688.0,3920316.0,3928371.0,3943727.0,3965243.0,3992760.0,4025327.0,4062716.0,4097758.0,4123288.0,Southwest
41000,Oregon,2,Population (persons) 1,947000.0,956000.0,966000.0,972000.0,978000.0,985000.0,1001000.0,1025000.0,1048000.0,1067000.0,1081000.0,1086000.0,1070000.0,1128000.0,1228000.0,1249000.0,1260000.0,1342000.0,1364000.0,1405000.0,1431000.0,1532000.0,1556000.0,1582000.0,1601000.0,1626000.0,1659000.0,1698000.0,1712000.0,1718000.0,1746000.0,1772000.0,1787000.0,1818000.0,1853000.0,1888000.0,1937000.0,1969000.0,1979000.0,2004000.0,2062000.0,2100388.0,2149890.0,2195219.0,2238878.0,2280956.0,2324622.0,2372155.0,2439355.0,2509609.0,2578312.0,2641218.0,2667985.0,2664919.0,2653071.0,2666589.0,2672648.0,2683526.0,2700996.0,2741297.0,2790579.0,2860375.0,2928507.0,2991755.0,3060367.0,3121264.0,3184369.0,3247111.0,3304310.0,3352449.0,3393941.0,3429708.0,3467937.0,3513424.0,3547376.0,3569463.0,3613202.0,3670883.0,3722417.0,3768748.0,3808600.0,3837609.0,3872651.0,3900064.0,3924055.0,3965375.0,4018453.0,4093165.0,4147171.0,4183398.0,4215959.0,4243544.0,4254691.0,4245964.0,4250392.0,4265324.0,4273586.0,Far West
42000,Pennsylvania,2,Population (persons) 1,9723000.0,9649000.0,9707000.0,9764000.0,9784000.0,9795000.0,9774000.0,9767000.0,9790000.0,9952000.0,9901000.0,9896000.0,9918000.0,9714000.0,9424000.0,9247000.0,9180000.0,9880000.0,10201000.0,10287000.0,10390000.0,10507000.0,10461000.0,10503000.0,10662000.0,10817000.0,10939000.0,10972000.0,10954000.0,11058000.0,11234000.0,11329000.0,11392000.0,11355000.0,11424000.0,11519000.0,11620000.0,11664000.0,11681000.0,11741000.0,11741000.0,11811561.0,11884354.0,11904541.0,11885202.0,11863936.0,11897778.0,11887478.0,11881857.0,11864774.0,11873563.0,11868305.0,11858569.0,11845146.0,11837726.0,11815175.0,11770865.0,11782754.0,11810869.0,11845755.0,11865992.0,11903299.0,11982164.0,12049450.0,12119724.0,12166050.0,12198403.0,12220464.0,12227814.0,12245672.0,12263805.0,12284173.0,12298970.0,12331031.0,12374658.0,12410722.0,12449990.0,12510809.0,12563937.0,12612285.0,12666858.0,12716596.0,12773059.0,12816003.0,12847236.0,12880907.0,12899169.0,12918673.0,12945701.0,12980946.0,12991539.0,12995576.0,13016628.0,12984655.0,13009406.0,13045848.0,13059432.0,Mideast
44000,Rhode Island,2,Population (persons) 1,684000.0,686000.0,681000.0,677000.0,675000.0,675000.0,678000.0,686000.0,694000.0,694000.0,701000.0,719000.0,744000.0,778000.0,868000.0,846000.0,842000.0,790000.0,784000.0,787000.0,801000.0,786000.0,784000.0,802000.0,815000.0,816000.0,823000.0,840000.0,851000.0,858000.0,857000.0,855000.0,858000.0,871000.0,876000.0,885000.0,893000.0,899000.0,909000.0,922000.0,932000.0,950561.0,963974.0,976365.0,978010.0,953503.0,946339.0,950321.0,955128.0,957237.0,956643.0,948773.0,953012.0,954170.0,956382.0,961895.0,968956.0,977340.0,989605.0,996407.0,1000666.0,1005995.0,1010649.0,1012581.0,1015112.0,1015960.0,1017002.0,1020893.0,1025353.0,1031155.0,1040402.0,1050268.0,1057142.0,1065995.0,1071342.0,1074579.0,1067916.0,1063096.0,1057315.0,1055003.0,1053646.0,1054975.0,1058746.0,1063756.0,1068358.0,1073245.0,1077555.0,1082431.0,1085105.0,1091824.0,1094580.0,1096487.0,1097381.0,1098275.0,1101183.0,1110415.0,1114521.0,New England
45000,South Carolina,2,Population (persons) 1,1739000.0,1745000.0,1753000.0,1748000.0,1752000.0,1760000.0,1769000.0,1781000.0,1802000.0,1834000.0,1872000.0,1902000.0,1963000.0,2017000.0,1974000.0,1950000.0,1921000.0,1944000.0,1996000.0,1996000.0,2029000.0,2113000.0,2167000.0,2178000.0,2181000.0,2176000.0,2200000.0,2229000.0,2274000.0,2304000.0,2348000.0,2392000.0,2409000.0,2423000.0,2460000.0,2475000.0,2494000.0,2520000.0,2533000.0,2559000.0,2570000.0,2598210.0,2661836.0,2718404.0,2775442.0,2843199.0,2900158.0,2941407.0,2988979.0,3041068.0,3086885.0,3134502.0,3179255.0,3207611.0,3234068.0,3271864.0,3303211.0,3342759.0,3380507.0,3412097.0,3456777.0,3501155.0,3570404.0,3620464.0,3663314.0,3705397.0,3748582.0,3796200.0,3859696.0,3919235.0,3974682.0,4024223.0,4064995.0,4107795.0,4150297.0,4210921.0,4270150.0,4357847.0,4444110.0,4528996.0,4589872.0,4633669.0,4661744.0,4699358.0,4738067.0,4789723.0,4850136.0,4908404.0,4963742.0,5019607.0,5076874.0,5131992.0,5194346.0,5288957.0,5390798.0,5490316.0,5570274.0,Southeast
46000,South Dakota,2,Population (persons) 1,690000.0,693000.0,694000.0,692000.0,690000.0,682000.0,674000.0,666000.0,656000.0,649000.0,645000.0,641000.0,613000.0,597000.0,587000.0,562000.0,573000.0,588000.0,600000.0,612000.0,631000.0,655000.0,655000.0,651000.0,648000.0,655000.0,663000.0,670000.0,666000.0,656000.0,667000.0,683000.0,693000.0,705000.0,708000.0,701000.0,692000.0,683000.0,671000.0,669000.0,668000.0,666641.0,671382.0,677389.0,678939.0,679877.0,681420.0,686843.0,688992.0,689293.0,689018.0,690851.0,689584.0,690597.0,693009.0,697250.0,698404.0,696036.0,696034.0,698160.0,696698.0,697101.0,703669.0,712801.0,722159.0,730790.0,737925.0,742213.0,744223.0,746058.0,750412.0,755844.0,757972.0,760020.0,763729.0,770396.0,775493.0,783033.0,791623.0,799124.0,807067.0,816068.0,823113.0,832730.0,841120.0,847538.0,852029.0,860557.0,870094.0,875247.0,882486.0,887808.0,896303.0,909156.0,917739.0,927110.0,935094.0,Plains
47000,Tennessee,2,Population (persons) 1,2604000.0,2619000.0,2657000.0,2711000.0,2747000.0,2784000.0,2798000.0,2791000.0,2795000.0,2821000.0,2874000.0,2935000.0,2976000.0,2953000.0,2939000.0,2877000.0,2875000.0,3077000.0,3168000.0,3216000.0,3236000.0,3315000.0,3372000.0,3352000.0,3319000.0,3359000.0,3415000.0,3415000.0,3434000.0,3471000.0,3522000.0,3575000.0,3622000.0,3673000.0,3718000.0,3771000.0,3798000.0,3822000.0,3859000.0,3878000.0,3897000.0,3936975.0,4010238.0,4088445.0,4138417.0,4201621.0,4260829.0,4329160.0,4401939.0,4461639.0,4533297.0,4600252.0,4627662.0,4646043.0,4659757.0,4686743.0,4715292.0,4738708.0,4782939.0,4822438.0,4854432.0,4894492.0,4966587.0,5049742.0,5137584.0,5231438.0,5326936.0,5416643.0,5499233.0,5570045.0,5638706.0,5703719.0,5750789.0,5795918.0,5847812.0,5910809.0,5991057.0,6088766.0,6175727.0,6247411.0,6306019.0,6356388.0,6404657.0,6463610.0,6508290.0,6559452.0,6613679.0,6673101.0,6740060.0,6806981.0,6862615.0,6927736.0,6966687.0,7063325.0,7153029.0,7251291.0,7315076.0,Southeast
48000,Texas,2,Population (persons) 1,5762000.0,5844000.0,5907000.0,5961000.0,6014000.0,6053000.0,6123000.0,6192000.0,6250000.0,6301000.0,6360000.0,6425000.0,6599000.0,6770000.0,6944000.0,6861000.0,6822000.0,7199000.0,7384000.0,7626000.0,7623000.0,7776000.0,8111000.0,8314000.0,8336000.0,8382000.0,8660000.0,8830000.0,9070000.0,9252000.0,9405000.0,9624000.0,9820000.0,10053000.0,10159000.0,10270000.0,10378000.0,10492000.0,10599000.0,10819000.0,11045000.0,11236772.0,11509640.0,11758760.0,12018970.0,12267865.0,12568182.0,12903268.0,13191790.0,13497726.0,13887312.0,14338208.0,14746318.0,15331408.0,15751674.0,16007088.0,16272722.0,16561103.0,16621767.0,16667040.0,16806729.0,17056755.0,17398005.0,17759738.0,18161612.0,18564062.0,18958751.0,19340342.0,19740317.0,20157531.0,20558220.0,20944499.0,21319622.0,21690325.0,22030931.0,22394023.0,22778123.0,23359580.0,23831983.0,24309039.0,24801761.0,25238386.0,25627909.0,26052403.0,26433846.0,26903208.0,27394564.0,27825975.0,28188852.0,28508309.0,28856455.0,29237895.0,29572672.0,30118002.0,30719247.0,31318578.0,31709821.0,Southwest
49000,Utah,2,Population (persons) 1,508000.0,509000.0,513000.0,517000.0,520000.0,522000.0,526000.0,527000.0,529000.0,535000.0,543000.0,552000.0,551000.0,582000.0,627000.0,616000.0,596000.0,638000.0,636000.0,653000.0,671000.0,696000.0,706000.0,724000.0,739000.0,750000.0,783000.0,809000.0,826000.0,845000.0,870000.0,900000.0,936000.0,958000.0,974000.0,978000.0,994000.0,1009000.0,1019000.0,1029000.0,1047000.0,1065672.0,1100733.0,1134601.0,1168784.0,1198793.0,1233935.0,1272365.0,1316421.0,1364235.0,1416094.0,1472595.0,1515472.0,1558314.0,1594943.0,1622342.0,1642910.0,1662833.0,1678120.0,1689372.0,1705865.0,1731223.0,1779780.0,1836799.0,1898404.0,1960446.0,2014177.0,2067976.0,2119784.0,2165960.0,2203482.0,2244502.0,2283715.0,2324815.0,2360137.0,2401580.0,2457719.0,2525507.0,2597746.0,2663029.0,2723421.0,2776212.0,2818798.0,2861360.0,2909190.0,2951948.0,3000449.0,3064277.0,3126779.0,3181595.0,3233028.0,3283970.0,3339874.0,3393928.0,3449259.0,3502983.0,3538904.0,Rocky Mountain
50000,Vermont,2,Population (persons) 1,359000.0,360000.0,359000.0,358000.0,357000.0,357000.0,357000.0,357000.0,356000.0,356000.0,358000.0,363000.0,348000.0,345000.0,325000.0,315000.0,315000.0,342000.0,354000.0,359000.0,369000.0,379000.0,378000.0,375000.0,379000.0,377000.0,375000.0,377000.0,376000.0,380000.0,387000.0,389000.0,390000.0,393000.0,397000.0,399000.0,404000.0,413000.0,423000.0,430000.0,437000.0,446323.0,454357.0,463214.0,468533.0,473138.0,479894.0,485144.0,492174.0,498284.0,505711.0,512524.0,515594.0,519108.0,523302.0,526658.0,530035.0,534066.0,540267.0,549763.0,557708.0,564798.0,568606.0,572751.0,577748.0,583836.0,589002.0,593701.0,597239.0,600416.0,604683.0,609618.0,612223.0,615442.0,617858.0,619920.0,621215.0,622892.0,623481.0,624151.0,624817.0,626366.0,629600.0,630693.0,632859.0,633872.0,635912.0,636397.0,639087.0,640680.0,641847.0,642965.0,647238.0,647614.0,647722.0,646521.0,644663.0,New England
